Fecha;Mes;Año;Dia de la semana;HoraFormato;Consumida Kwh;Reactiva inductiva consumida kVARh;id_periodo_tarifario;HoraNum
2025-10-02;10;2025;jueves;21:00;1;0;1;21
2025-10-02;10;2025;jueves;22:00;0;0;2;22
2025-10-02;10;2025;jueves;23:00;1;0;2;23
2025-10-03;10;2025;viernes;00:00:00;0;0;3;0
2025-10-03;10;2025;viernes;01:00;0;0;3;1
2025-10-03;10;2025;viernes;02:00;0;0;3;2
2025-10-03;10;2025;viernes;03:00;0;0;3;3
2025-10-03;10;2025;viernes;04:00;0;0;3;4
2025-10-03;10;2025;viernes;05:00;1;0;3;5
2025-10-03;10;2025;viernes;06:00;0;0;3;6
2025-10-03;10;2025;viernes;07:00;0;0;3;7
2025-10-03;10;2025;viernes;08:00;0;0;2;8
2025-10-03;10;2025;viernes;09:00;1;0;2;9
2025-10-03;10;2025;viernes;10:00;0;0;1;10
2025-10-03;10;2025;viernes;11:00;1;0;1;11
2025-10-03;10;2025;viernes;12:00;0;0;1;12
2025-10-03;10;2025;viernes;13:00;0;0;1;13
2025-10-03;10;2025;viernes;14:00;1;0;2;14
2025-10-03;10;2025;viernes;15:00;0;0;2;15
2025-10-03;10;2025;viernes;16:00;1;1;2;16
2025-10-03;10;2025;viernes;17:00;0;0;2;17
2025-10-03;10;2025;viernes;18:00;0;0;1;18
2025-10-03;10;2025;viernes;19:00;1;0;1;19
2025-10-03;10;2025;viernes;20:00;0;0;1;20
2025-10-03;10;2025;viernes;21:00;1;0;1;21
2025-10-03;10;2025;viernes;22:00;0;0;2;22
2025-10-03;10;2025;viernes;23:00;0;0;2;23
2025-10-04;10;2025;sábado;00:00:00;0;0;3;0
2025-10-04;10;2025;sábado;01:00;1;0;3;1
2025-10-04;10;2025;sábado;02:00;0;0;3;2
2025-10-04;10;2025;sábado;03:00;0;0;3;3
2025-10-04;10;2025;sábado;04:00;0;0;3;4
2025-10-04;10;2025;sábado;05:00;0;0;3;5
2025-10-04;10;2025;sábado;06:00;0;0;3;6
2025-10-04;10;2025;sábado;07:00;1;0;3;7
2025-10-04;10;2025;sábado;08:00;0;0;3;8
2025-10-04;10;2025;sábado;09:00;0;0;3;9
2025-10-04;10;2025;sábado;10:00;1;0;3;10
2025-10-04;10;2025;sábado;11:00;1;1;3;11
2025-10-04;10;2025;sábado;12:00;0;0;3;12
2025-10-04;10;2025;sábado;13:00;2;0;3;13
2025-10-04;10;2025;sábado;14:00;1;0;3;14
2025-10-04;10;2025;sábado;15:00;0;0;3;15
2025-10-04;10;2025;sábado;16:00;0;0;3;16
2025-10-04;10;2025;sábado;17:00;0;0;3;17
2025-10-04;10;2025;sábado;18:00;1;0;3;18
2025-10-04;10;2025;sábado;19:00;0;0;3;19
2025-10-04;10;2025;sábado;20:00;1;0;3;20
2025-10-04;10;2025;sábado;21:00;0;0;3;21
2025-10-04;10;2025;sábado;22:00;1;0;3;22
2025-10-04;10;2025;sábado;23:00;0;0;3;23
2025-10-05;10;2025;domingo;00:00:00;0;0;3;0
2025-10-05;10;2025;domingo;01:00;0;0;3;1
2025-10-05;10;2025;domingo;02:00;0;0;3;2
2025-10-05;10;2025;domingo;03:00;1;0;3;3
2025-10-05;10;2025;domingo;04:00;0;0;3;4
2025-10-05;10;2025;domingo;05:00;0;0;3;5
2025-10-05;10;2025;domingo;06:00;0;1;3;6
2025-10-05;10;2025;domingo;07:00;0;0;3;7
2025-10-05;10;2025;domingo;08:00;1;0;3;8
2025-10-05;10;2025;domingo;09:00;0;0;3;9
2025-10-05;10;2025;domingo;10:00;0;0;3;10
2025-10-05;10;2025;domingo;11:00;2;0;3;11
2025-10-05;10;2025;domingo;12:00;1;1;3;12
2025-10-05;10;2025;domingo;13:00;1;0;3;13
2025-10-05;10;2025;domingo;14:00;0;0;3;14
2025-10-05;10;2025;domingo;15:00;0;0;3;15
2025-10-05;10;2025;domingo;16:00;0;0;3;16
2025-10-05;10;2025;domingo;17:00;1;0;3;17
2025-10-05;10;2025;domingo;18:00;0;0;3;18
2025-10-05;10;2025;domingo;19:00;0;0;3;19
2025-10-05;10;2025;domingo;20:00;1;0;3;20
2025-10-05;10;2025;domingo;21:00;1;0;3;21
2025-10-05;10;2025;domingo;22:00;0;0;3;22
2025-10-05;10;2025;domingo;23:00;0;0;3;23
2025-10-06;10;2025;lunes;00:00:00;1;0;3;0
2025-10-06;10;2025;lunes;01:00;0;0;3;1
2025-10-06;10;2025;lunes;02:00;0;0;3;2
2025-10-06;10;2025;lunes;03:00;0;0;3;3
2025-10-06;10;2025;lunes;04:00;0.215;0;3;4
2025-10-06;10;2025;lunes;05:00;0.222;0;3;5
2025-10-06;10;2025;lunes;06:00;0.253;0;3;6
2025-10-06;10;2025;lunes;07:00;0.31;0;3;7
2025-10-06;10;2025;lunes;08:00;0.458;0;2;8
2025-10-06;10;2025;lunes;09:00;1.024;0.228;2;9
2025-10-06;10;2025;lunes;10:00;1.07;0.238;1;10
2025-10-06;10;2025;lunes;11:00;1.085;0.241;1;11
2025-10-06;10;2025;lunes;12:00;1.097;0.244;1;12
2025-10-06;10;2025;lunes;13:00;1.064;0.236;1;13
2025-10-06;10;2025;lunes;14:00;0.474;0;2;14
2025-10-06;10;2025;lunes;15:00;0.455;0;2;15
2025-10-06;10;2025;lunes;16:00;0.454;0;2;16
2025-10-06;10;2025;lunes;17:00;0.454;0;2;17
2025-10-06;10;2025;lunes;18:00;0.91;0.202;1;18
2025-10-06;10;2025;lunes;19:00;0.937;0.208;1;19
2025-10-06;10;2025;lunes;20:00;0.956;0.213;1;20
2025-10-06;10;2025;lunes;21:00;0.857;0.19;1;21
2025-10-06;10;2025;lunes;22:00;0.372;0;2;22
2025-10-06;10;2025;lunes;23:00;0.333;0;2;23
2025-10-07;10;2025;martes;00:00:00;0.247;0;3;0
2025-10-07;10;2025;martes;01:00;0.236;0;3;1
2025-10-07;10;2025;martes;02:00;0.23;0;3;2
2025-10-07;10;2025;martes;03:00;0.227;0;3;3
2025-10-07;10;2025;martes;04:00;0.227;0;3;4
2025-10-07;10;2025;martes;05:00;0.234;0;3;5
2025-10-07;10;2025;martes;06:00;0.267;0;3;6
2025-10-07;10;2025;martes;07:00;0.332;0;3;7
2025-10-07;10;2025;martes;08:00;0.307;0.153;2;8
2025-10-07;10;2025;martes;09:00;0.569;0.114;2;9
2025-10-07;10;2025;martes;10:00;0.594;0.119;1;10
2025-10-07;10;2025;martes;11:00;0.604;0.121;1;11
2025-10-07;10;2025;martes;12:00;0.613;0.123;1;12
2025-10-07;10;2025;martes;13:00;0.595;0.119;1;13
2025-10-07;10;2025;martes;14:00;0.317;0.158;2;14
2025-10-07;10;2025;martes;15:00;0.305;0.152;2;15
2025-10-07;10;2025;martes;16:00;0.304;0.152;2;16
2025-10-07;10;2025;martes;17:00;0.302;0.151;2;17
2025-10-07;10;2025;martes;18:00;0.498;0.1;1;18
2025-10-07;10;2025;martes;19:00;0.518;0.104;1;19
2025-10-07;10;2025;martes;20:00;0.532;0.106;1;20
2025-10-07;10;2025;martes;21:00;0.476;0.095;1;21
2025-10-07;10;2025;martes;22:00;0.246;0.123;2;22
2025-10-07;10;2025;martes;23:00;0.219;0.11;2;23
2025-10-08;10;2025;miércoles;00:00:00;0.247;0;3;0
2025-10-08;10;2025;miércoles;01:00;0.236;0;3;1
2025-10-08;10;2025;miércoles;02:00;0.23;0;3;2
2025-10-08;10;2025;miércoles;03:00;0.227;0;3;3
2025-10-08;10;2025;miércoles;04:00;0.227;0;3;4
2025-10-08;10;2025;miércoles;05:00;0.234;0;3;5
2025-10-08;10;2025;miércoles;06:00;0.267;0;3;6
2025-10-08;10;2025;miércoles;07:00;0.332;0;3;7
2025-10-08;10;2025;miércoles;08:00;0.46;0.153;2;8
2025-10-08;10;2025;miércoles;09:00;0.683;0.114;2;9
2025-10-08;10;2025;miércoles;10:00;0.713;0.119;1;10
2025-10-08;10;2025;miércoles;11:00;0.725;0.121;1;11
2025-10-08;10;2025;miércoles;12:00;0.736;0.123;1;12
2025-10-08;10;2025;miércoles;13:00;0.714;0.119;1;13
2025-10-08;10;2025;miércoles;14:00;0.475;0.158;2;14
2025-10-08;10;2025;miércoles;15:00;0.457;0.152;2;15
2025-10-08;10;2025;miércoles;16:00;0.455;0.152;2;16
2025-10-08;10;2025;miércoles;17:00;0.453;0.151;2;17
2025-10-08;10;2025;miércoles;18:00;0.597;0.1;1;18
2025-10-08;10;2025;miércoles;19:00;0.622;0.104;1;19
2025-10-08;10;2025;miércoles;20:00;0.638;0.106;1;20
2025-10-08;10;2025;miércoles;21:00;0.572;0.095;1;21
2025-10-08;10;2025;miércoles;22:00;0.37;0.123;2;22
2025-10-08;10;2025;miércoles;23:00;0.329;0.11;2;23
2025-10-09;10;2025;jueves;00:00:00;0.247;0;3;0
2025-10-09;10;2025;jueves;01:00;0.236;0;3;1
2025-10-09;10;2025;jueves;02:00;0.23;0;3;2
2025-10-09;10;2025;jueves;03:00;0.227;0;3;3
2025-10-09;10;2025;jueves;04:00;0.227;0;3;4
2025-10-09;10;2025;jueves;05:00;0.234;0;3;5
2025-10-09;10;2025;jueves;06:00;0.267;0;3;6
2025-10-09;10;2025;jueves;07:00;0.332;0;3;7
2025-10-09;10;2025;jueves;08:00;0.46;0.153;2;8
2025-10-09;10;2025;jueves;09:00;0.455;0.114;2;9
2025-10-09;10;2025;jueves;10:00;0.475;0.119;1;10
2025-10-09;10;2025;jueves;11:00;0.483;0.121;1;11
2025-10-09;10;2025;jueves;12:00;0.491;0.123;1;12
2025-10-09;10;2025;jueves;13:00;0.476;0.119;1;13
2025-10-09;10;2025;jueves;14:00;0.475;0.158;2;14
2025-10-09;10;2025;jueves;15:00;0.457;0.152;2;15
2025-10-09;10;2025;jueves;16:00;0.455;0.152;2;16
2025-10-09;10;2025;jueves;17:00;0.453;0.151;2;17
2025-10-09;10;2025;jueves;18:00;0.398;0.1;1;18
2025-10-09;10;2025;jueves;19:00;0.415;0.104;1;19
2025-10-09;10;2025;jueves;20:00;0.425;0.106;1;20
2025-10-09;10;2025;jueves;21:00;0.381;0.095;1;21
2025-10-09;10;2025;jueves;22:00;0.37;0.123;2;22
2025-10-09;10;2025;jueves;23:00;0.329;0.11;2;23
2025-10-10;10;2025;viernes;00:00:00;0.125;0;3;0
2025-10-10;10;2025;viernes;01:00;0.119;0;3;1
2025-10-10;10;2025;viernes;02:00;0.115;0;3;2
2025-10-10;10;2025;viernes;03:00;0.113;0;3;3
2025-10-10;10;2025;viernes;04:00;0.113;0;3;4
2025-10-10;10;2025;viernes;05:00;0.117;0;3;5
2025-10-10;10;2025;viernes;06:00;0.133;0;3;6
2025-10-10;10;2025;viernes;07:00;0.164;0;3;7
2025-10-10;10;2025;viernes;08:00;0.307;0;2;8
2025-10-10;10;2025;viernes;09:00;0.563;0.113;2;9
2025-10-10;10;2025;viernes;10:00;0.589;0.118;1;10
2025-10-10;10;2025;viernes;11:00;0.602;0.12;1;11
2025-10-10;10;2025;viernes;12:00;0.612;0.122;1;12
2025-10-10;10;2025;viernes;13:00;0.594;0.119;1;13
2025-10-10;10;2025;viernes;14:00;0.315;0;2;14
2025-10-10;10;2025;viernes;15:00;0.294;0;2;15
2025-10-10;10;2025;viernes;16:00;0.287;0;2;16
2025-10-10;10;2025;viernes;17:00;0.285;0;2;17
2025-10-10;10;2025;viernes;18:00;0.474;0.095;1;18
2025-10-10;10;2025;viernes;19:00;0.514;0.103;1;19
2025-10-10;10;2025;viernes;20:00;0.548;0.11;1;20
2025-10-10;10;2025;viernes;21:00;0.505;0.101;1;21
2025-10-10;10;2025;viernes;22:00;0.27;0;2;22
2025-10-10;10;2025;viernes;23:00;0.242;0;2;23
2025-10-11;10;2025;sábado;00:00:00;0.313;0.039;3;0
2025-10-11;10;2025;sábado;01:00;0.289;0.036;3;1
2025-10-11;10;2025;sábado;02:00;0.277;0.035;3;2
2025-10-11;10;2025;sábado;03:00;0.269;0.034;3;3
2025-10-11;10;2025;sábado;04:00;0.266;0.033;3;4
2025-10-11;10;2025;sábado;05:00;0.268;0.034;3;5
2025-10-11;10;2025;sábado;06:00;0.282;0.035;3;6
2025-10-11;10;2025;sábado;07:00;0.307;0.038;3;7
2025-10-11;10;2025;sábado;08:00;0.302;0.038;3;8
2025-10-11;10;2025;sábado;09:00;0.32;0.04;3;9
2025-10-11;10;2025;sábado;10:00;0.354;0.044;3;10
2025-10-11;10;2025;sábado;11:00;0.371;0.046;3;11
2025-10-11;10;2025;sábado;12:00;0.382;0.048;3;12
2025-10-11;10;2025;sábado;13:00;0.378;0.047;3;13
2025-10-11;10;2025;sábado;14:00;0.358;0.045;3;14
2025-10-11;10;2025;sábado;15:00;0.345;0.043;3;15
2025-10-11;10;2025;sábado;16:00;0.331;0.041;3;16
2025-10-11;10;2025;sábado;17:00;0.324;0.041;3;17
2025-10-11;10;2025;sábado;18:00;0.327;0.041;3;18
2025-10-11;10;2025;sábado;19:00;0.376;0.047;3;19
2025-10-11;10;2025;sábado;20:00;0.427;0.053;3;20
2025-10-11;10;2025;sábado;21:00;0.409;0.051;3;21
2025-10-11;10;2025;sábado;22:00;0.38;0.047;3;22
2025-10-11;10;2025;sábado;23:00;0.346;0.043;3;23
2025-10-12;10;2025;domingo;00:00:00;0.112;0.112;3;0
2025-10-12;10;2025;domingo;01:00;0.103;0.103;3;1
2025-10-12;10;2025;domingo;02:00;0.104;0.104;3;2
2025-10-12;10;2025;domingo;03:00;0.095;0.095;3;3
2025-10-12;10;2025;domingo;04:00;0.094;0.094;3;4
2025-10-12;10;2025;domingo;05:00;0.094;0.094;3;5
2025-10-12;10;2025;domingo;06:00;0.097;0.097;3;6
2025-10-12;10;2025;domingo;07:00;0.101;0.101;3;7
2025-10-12;10;2025;domingo;08:00;1;0;3;8
2025-10-12;10;2025;domingo;09:00;0.096;0.096;3;9
2025-10-12;10;2025;domingo;10:00;0.103;0.103;3;10
2025-10-12;10;2025;domingo;11:00;1;0;3;11
2025-10-12;10;2025;domingo;12:00;1;0;3;12
2025-10-12;10;2025;domingo;13:00;1;1;3;13
2025-10-12;10;2025;domingo;14:00;0;0;3;14
2025-10-12;10;2025;domingo;15:00;1;0;3;15
2025-10-12;10;2025;domingo;16:00;0;0;3;16
2025-10-12;10;2025;domingo;17:00;1;0;3;17
2025-10-12;10;2025;domingo;18:00;0;0;3;18
2025-10-12;10;2025;domingo;19:00;0;0;3;19
2025-10-12;10;2025;domingo;20:00;1;0;3;20
2025-10-12;10;2025;domingo;21:00;0;0;3;21
2025-10-12;10;2025;domingo;22:00;1;1;3;22
2025-10-12;10;2025;domingo;23:00;0;0;3;23
2025-10-13;10;2025;lunes;00:00:00;1;0;3;0
2025-10-13;10;2025;lunes;01:00;0;0;3;1
2025-10-13;10;2025;lunes;02:00;0;0;3;2
2025-10-13;10;2025;lunes;03:00;0;0;3;3
2025-10-13;10;2025;lunes;04:00;1;0;3;4
2025-10-13;10;2025;lunes;05:00;0;0;3;5
2025-10-13;10;2025;lunes;06:00;0;0;3;6
2025-10-13;10;2025;lunes;07:00;0;0;3;7
2025-10-13;10;2025;lunes;08:00;0;0;2;8
2025-10-13;10;2025;lunes;09:00;1;0;2;9
2025-10-13;10;2025;lunes;10:00;0;0;1;10
2025-10-13;10;2025;lunes;11:00;1;0;1;11
2025-10-13;10;2025;lunes;12:00;1;0;1;12
2025-10-13;10;2025;lunes;13:00;1;0;1;13
2025-10-13;10;2025;lunes;14:00;2;1;2;14
2025-10-13;10;2025;lunes;15:00;2;0;2;15
2025-10-13;10;2025;lunes;16:00;0;0;2;16
2025-10-13;10;2025;lunes;17:00;1;1;2;17
2025-10-13;10;2025;lunes;18:00;1;0;1;18
2025-10-13;10;2025;lunes;19:00;1;0;1;19
2025-10-13;10;2025;lunes;20:00;2;0;1;20
2025-10-13;10;2025;lunes;21:00;0;0;1;21
2025-10-13;10;2025;lunes;22:00;1;0;2;22
2025-10-13;10;2025;lunes;23:00;0;0;2;23
2025-10-14;10;2025;martes;00:00:00;0;0;3;0
2025-10-14;10;2025;martes;01:00;0;0;3;1
2025-10-14;10;2025;martes;02:00;0;0;3;2
2025-10-14;10;2025;martes;03:00;1;0;3;3
2025-10-14;10;2025;martes;04:00;0;0;3;4
2025-10-14;10;2025;martes;05:00;0;0;3;5
2025-10-14;10;2025;martes;06:00;0;0;3;6
2025-10-14;10;2025;martes;07:00;0;0;3;7
2025-10-14;10;2025;martes;08:00;1;0;2;8
2025-10-14;10;2025;martes;09:00;0;0;2;9
2025-10-14;10;2025;martes;10:00;0;0;1;10
2025-10-14;10;2025;martes;11:00;1;1;1;11
2025-10-14;10;2025;martes;12:00;0;0;1;12
2025-10-14;10;2025;martes;13:00;1;0;1;13
2025-10-14;10;2025;martes;14:00;0;0;2;14
2025-10-14;10;2025;martes;15:00;1;0;2;15
2025-10-14;10;2025;martes;16:00;0;0;2;16
2025-10-14;10;2025;martes;17:00;0;0;2;17
2025-10-14;10;2025;martes;18:00;1;0;1;18
2025-10-14;10;2025;martes;19:00;0;0;1;19
2025-10-14;10;2025;martes;20:00;0;0;1;20
2025-10-14;10;2025;martes;21:00;0;0;1;21
2025-10-14;10;2025;martes;22:00;0.529;0;2;22
2025-10-14;10;2025;martes;23:00;0.471;0;2;23
2025-10-15;10;2025;miércoles;00:00:00;0;0;3;0
2025-10-15;10;2025;miércoles;01:00;0;0;3;1
2025-10-15;10;2025;miércoles;02:00;0;0;3;2
2025-10-15;10;2025;miércoles;03:00;1;0;3;3
2025-10-15;10;2025;miércoles;04:00;0;0;3;4
2025-10-15;10;2025;miércoles;05:00;0;0;3;5
2025-10-15;10;2025;miércoles;06:00;0;0;3;6
2025-10-15;10;2025;miércoles;07:00;0;0;3;7
2025-10-15;10;2025;miércoles;08:00;1;0;2;8
2025-10-15;10;2025;miércoles;09:00;1;0;2;9
2025-10-15;10;2025;miércoles;10:00;0;0;1;10
2025-10-15;10;2025;miércoles;11:00;0;0;1;11
2025-10-15;10;2025;miércoles;12:00;1;0;1;12
2025-10-15;10;2025;miércoles;13:00;0;1;1;13
2025-10-15;10;2025;miércoles;14:00;1;0;2;14
2025-10-15;10;2025;miércoles;15:00;0;0;2;15
2025-10-15;10;2025;miércoles;16:00;0;0;2;16
2025-10-15;10;2025;miércoles;17:00;1;0;2;17
2025-10-15;10;2025;miércoles;18:00;0;0;1;18
2025-10-15;10;2025;miércoles;19:00;1;0;1;19
2025-10-15;10;2025;miércoles;20:00;0;0;1;20
2025-10-15;10;2025;miércoles;21:00;0;0;1;21
2025-10-15;10;2025;miércoles;22:00;1;0;2;22
2025-10-15;10;2025;miércoles;23:00;0;1;2;23
2025-10-16;10;2025;jueves;00:00:00;0;0;3;0
2025-10-16;10;2025;jueves;01:00;0;0;3;1
2025-10-16;10;2025;jueves;02:00;1;0;3;2
2025-10-16;10;2025;jueves;03:00;0;0;3;3
2025-10-16;10;2025;jueves;04:00;0;0;3;4
2025-10-16;10;2025;jueves;05:00;0;0;3;5
2025-10-16;10;2025;jueves;06:00;0;0;3;6
2025-10-16;10;2025;jueves;07:00;1;0;3;7
2025-10-16;10;2025;jueves;08:00;0;0;2;8
2025-10-16;10;2025;jueves;09:00;0;0;2;9
2025-10-16;10;2025;jueves;10:00;1;0;1;10
2025-10-16;10;2025;jueves;11:00;1;0;1;11
2025-10-16;10;2025;jueves;12:00;1;0;1;12
2025-10-16;10;2025;jueves;13:00;1;0;1;13
2025-10-16;10;2025;jueves;14:00;0;1;2;14
2025-10-16;10;2025;jueves;15:00;0;0;2;15
2025-10-16;10;2025;jueves;16:00;1;0;2;16
2025-10-16;10;2025;jueves;17:00;0;0;2;17
2025-10-16;10;2025;jueves;18:00;0;0;1;18
2025-10-16;10;2025;jueves;19:00;2;0;1;19
2025-10-16;10;2025;jueves;20:00;1;0;1;20
2025-10-16;10;2025;jueves;21:00;0;0;1;21
2025-10-16;10;2025;jueves;22:00;0;0;2;22
2025-10-16;10;2025;jueves;23:00;1;1;2;23
2025-10-17;10;2025;viernes;00:00:00;0;0;3;0
2025-10-17;10;2025;viernes;01:00;0;0;3;1
2025-10-17;10;2025;viernes;02:00;1;0;3;2
2025-10-17;10;2025;viernes;03:00;0;0;3;3
2025-10-17;10;2025;viernes;04:00;0;0;3;4
2025-10-17;10;2025;viernes;05:00;0;0;3;5
2025-10-17;10;2025;viernes;06:00;0;0;3;6
2025-10-17;10;2025;viernes;07:00;1;0;3;7
2025-10-17;10;2025;viernes;08:00;0;0;2;8
2025-10-17;10;2025;viernes;09:00;1;0;2;9
2025-10-17;10;2025;viernes;10:00;1;0;1;10
2025-10-17;10;2025;viernes;11:00;0;0;1;11
2025-10-17;10;2025;viernes;12:00;1;0;1;12
2025-10-17;10;2025;viernes;13:00;0;0;1;13
2025-10-17;10;2025;viernes;14:00;1;0;2;14
2025-10-17;10;2025;viernes;15:00;1;0;2;15
2025-10-17;10;2025;viernes;16:00;0;0;2;16
2025-10-17;10;2025;viernes;17:00;1;0;2;17
2025-10-17;10;2025;viernes;18:00;0;1;1;18
2025-10-17;10;2025;viernes;19:00;2;0;1;19
2025-10-17;10;2025;viernes;20:00;0;0;1;20
2025-10-17;10;2025;viernes;21:00;1;1;1;21
2025-10-17;10;2025;viernes;22:00;0;0;2;22
2025-10-17;10;2025;viernes;23:00;0;0;2;23
2025-10-18;10;2025;sábado;00:00:00;0;0;3;0
2025-10-18;10;2025;sábado;01:00;1;0;3;1
2025-10-18;10;2025;sábado;02:00;0;0;3;2
2025-10-18;10;2025;sábado;03:00;0;0;3;3
2025-10-18;10;2025;sábado;04:00;0;0;3;4
2025-10-18;10;2025;sábado;05:00;1;0;3;5
2025-10-18;10;2025;sábado;06:00;0;0;3;6
2025-10-18;10;2025;sábado;07:00;0;0;3;7
2025-10-18;10;2025;sábado;08:00;0;0;3;8
2025-10-18;10;2025;sábado;09:00;1;0;3;9
2025-10-18;10;2025;sábado;10:00;1;0;3;10
2025-10-18;10;2025;sábado;11:00;1;0;3;11
2025-10-18;10;2025;sábado;12:00;3;1;3;12
2025-10-18;10;2025;sábado;13:00;1;0;3;13
2025-10-18;10;2025;sábado;14:00;1;0;3;14
2025-10-18;10;2025;sábado;15:00;0;0;3;15
2025-10-18;10;2025;sábado;16:00;0;0;3;16
2025-10-18;10;2025;sábado;17:00;0;0;3;17
2025-10-18;10;2025;sábado;18:00;1;0;3;18
2025-10-18;10;2025;sábado;19:00;0;0;3;19
2025-10-18;10;2025;sábado;20:00;1;0;3;20
2025-10-18;10;2025;sábado;21:00;0;0;3;21
2025-10-18;10;2025;sábado;22:00;1;0;3;22
2025-10-18;10;2025;sábado;23:00;0;0;3;23
2025-10-19;10;2025;domingo;00:00:00;0;0;3;0
2025-10-19;10;2025;domingo;01:00;1;0;3;1
2025-10-19;10;2025;domingo;02:00;0;0;3;2
2025-10-19;10;2025;domingo;03:00;0;1;3;3
2025-10-19;10;2025;domingo;04:00;0;0;3;4
2025-10-19;10;2025;domingo;05:00;0;0;3;5
2025-10-19;10;2025;domingo;06:00;1;0;3;6
2025-10-19;10;2025;domingo;07:00;0;0;3;7
2025-10-19;10;2025;domingo;08:00;0;0;3;8
2025-10-19;10;2025;domingo;09:00;1;0;3;9
2025-10-19;10;2025;domingo;10:00;0;0;3;10
2025-10-19;10;2025;domingo;11:00;1;0;3;11
2025-10-19;10;2025;domingo;12:00;2;0;3;12
2025-10-19;10;2025;domingo;13:00;1;0;3;13
2025-10-19;10;2025;domingo;14:00;2;1;3;14
2025-10-19;10;2025;domingo;15:00;1;0;3;15
2025-10-19;10;2025;domingo;16:00;0;0;3;16
2025-10-19;10;2025;domingo;17:00;1;0;3;17
2025-10-19;10;2025;domingo;18:00;3;0;3;18
2025-10-19;10;2025;domingo;19:00;0;0;3;19
2025-10-19;10;2025;domingo;20:00;1;0;3;20
2025-10-19;10;2025;domingo;21:00;0;0;3;21
2025-10-19;10;2025;domingo;22:00;0;0;3;22
2025-10-19;10;2025;domingo;23:00;1;0;3;23
2025-10-20;10;2025;lunes;00:00:00;0;0;3;0
2025-10-20;10;2025;lunes;01:00;0;0;3;1
2025-10-20;10;2025;lunes;02:00;0;1;3;2
2025-10-20;10;2025;lunes;03:00;0;0;3;3
2025-10-20;10;2025;lunes;04:00;1;0;3;4
2025-10-20;10;2025;lunes;05:00;0;0;3;5
2025-10-20;10;2025;lunes;06:00;0;0;3;6
2025-10-20;10;2025;lunes;07:00;0;0;3;7
2025-10-20;10;2025;lunes;08:00;0;0;2;8
2025-10-20;10;2025;lunes;09:00;1;0;2;9
2025-10-20;10;2025;lunes;10:00;0;0;1;10
2025-10-20;10;2025;lunes;11:00;2;0;1;11
2025-10-20;10;2025;lunes;12:00;1;1;1;12
2025-10-20;10;2025;lunes;13:00;2;0;1;13
2025-10-20;10;2025;lunes;14:00;1;0;2;14
2025-10-20;10;2025;lunes;15:00;0;0;2;15
2025-10-20;10;2025;lunes;16:00;1;0;2;16
2025-10-20;10;2025;lunes;17:00;1;0;2;17
2025-10-20;10;2025;lunes;18:00;1;0;1;18
2025-10-20;10;2025;lunes;19:00;0;0;1;19
2025-10-20;10;2025;lunes;20:00;1;0;1;20
2025-10-20;10;2025;lunes;21:00;0;0;1;21
2025-10-20;10;2025;lunes;22:00;0;0;2;22
2025-10-20;10;2025;lunes;23:00;1;0;2;23
2025-10-21;10;2025;martes;00:00:00;0;0;3;0
2025-10-21;10;2025;martes;01:00;0;0;3;1
2025-10-21;10;2025;martes;02:00;0;1;3;2
2025-10-21;10;2025;martes;03:00;0;0;3;3
2025-10-21;10;2025;martes;04:00;1;0;3;4
2025-10-21;10;2025;martes;05:00;0;0;3;5
2025-10-21;10;2025;martes;06:00;0;0;3;6
2025-10-21;10;2025;martes;07:00;0;0;3;7
2025-10-21;10;2025;martes;08:00;0;0;2;8
2025-10-21;10;2025;martes;09:00;1;0;2;9
2025-10-21;10;2025;martes;10:00;1;0;1;10
2025-10-21;10;2025;martes;11:00;1;0;1;11
2025-10-21;10;2025;martes;12:00;0;0;1;12
2025-10-21;10;2025;martes;13:00;0;0;1;13
2025-10-21;10;2025;martes;14:00;2;0;2;14
2025-10-21;10;2025;martes;15:00;1;0;2;15
2025-10-21;10;2025;martes;16:00;0;1;2;16
2025-10-21;10;2025;martes;17:00;1;0;2;17
2025-10-21;10;2025;martes;18:00;1;0;1;18
2025-10-21;10;2025;martes;19:00;0;0;1;19
2025-10-21;10;2025;martes;20:00;2;1;1;20
2025-10-21;10;2025;martes;21:00;1;0;1;21
2025-10-21;10;2025;martes;22:00;0;0;2;22
2025-10-21;10;2025;martes;23:00;0;0;2;23
2025-10-22;10;2025;miércoles;00:00:00;1;0;3;0
2025-10-22;10;2025;miércoles;01:00;0;0;3;1
2025-10-22;10;2025;miércoles;02:00;0;0;3;2
2025-10-22;10;2025;miércoles;03:00;0;0;3;3
2025-10-22;10;2025;miércoles;04:00;0;0;3;4
2025-10-22;10;2025;miércoles;05:00;0;0;3;5
2025-10-22;10;2025;miércoles;06:00;1;0;3;6
2025-10-22;10;2025;miércoles;07:00;0;0;3;7
2025-10-22;10;2025;miércoles;08:00;1;0;2;8
2025-10-22;10;2025;miércoles;09:00;0;0;2;9
2025-10-22;10;2025;miércoles;10:00;0;0;1;10
2025-10-22;10;2025;miércoles;11:00;1;0;1;11
2025-10-22;10;2025;miércoles;12:00;0;0;1;12
2025-10-22;10;2025;miércoles;13:00;0;0;1;13
2025-10-22;10;2025;miércoles;14:00;1;0;2;14
2025-10-22;10;2025;miércoles;15:00;0;1;2;15
2025-10-22;10;2025;miércoles;16:00;0;0;2;16
2025-10-22;10;2025;miércoles;17:00;1;0;2;17
2025-10-22;10;2025;miércoles;18:00;0;0;1;18
